grid,velocity,eField,T,density,X_H2,X_O2,X_H2O,X_CH4,X_CO,X_CO2,X_N2,X_H,X_O,X_OH,X_HO2,X_H2O2,X_C,X_CH,X_CH2,X_CH2(S),X_CH3,X_HCO,X_CH2O,X_CH2OH,X_CH3O,X_CH3OH,X_C2H,X_C2H2,X_C2H3,X_C2H4,X_C2H5,X_C2H6,X_HCCO,X_CH2CO,X_HCCOH,X_N,X_NH,X_NH2,X_NH3,X_NNH,X_NO,X_NO2,X_N2O,X_HNO,X_CN,X_HCN,X_H2CN,X_HCNN,X_HCNO,X_HOCN,X_HNCO,X_NCO,X_AR,X_C3H7,X_C3H8,X_CH2CHO,X_CH3CHO,X_HCO+,X_H3O+,X_E
0.021041015625,1.2163314507878902,-1247.7748228788969,935.2511803409716,0.35089929428409194,0.01568489723446134,0.13906818161136153,0.06721081310392142,0.05694644956764034,0.01736627410220831,0.007729429147381276,0.693448585578669,7.928945749866302e-05,9.30098776214295e-06,3.548368250912187e-05,0.00014620932060834994,2.4032322159197312e-05,4.648028414661244e-13,2.0622632811509773e-10,1.8371093635373428e-07,1.6090685658065042e-08,0.0002555937176979901,5.481198597620924e-07,0.0008065133736450172,3.4722287751182494e-08,2.285382957404319e-05,0.00015169457818937524,6.312116114536027e-12,2.6725878029233547e-05,1.5164396351706555e-08,0.0002293727260761632,5.085679059652782e-06,0.0006948166512086678,1.9422621678225653e-08,2.7828949067236077e-05,1.472295317657881e-08,8.132509296030045e-11,1.5705255365309835e-09,7.860051530745303e-09,2.8884005757350767e-08,2.5797674170332055e-11,2.945486708867701e-06,1.82211347357638e-07,1.3754328427209814e-08,2.459899017782451e-09,1.8976596653728136e-13,7.835325952940339e-07,2.724348306547852e-10,4.44875128877433e-12,1.5749679956104307e-08,2.1615095078956588e-10,1.5089283572337896e-07,6.388833145411773e-10,0.0,8.085580857166755e-08,1.0344517401846112e-05,1.151852531052521e-06,1.4022279436363773e-05,1.9013427334472164e-18,1.584028918976814e-09,1.6041133794600021e-09
0.021046875,1.2474820102874464,-1264.6028359715492,958.7421017797429,0.3421370762682702,0.015875364480121328,0.1369390670906081,0.06952879122665577,0.05550207225707392,0.018153837867657206,0.008171261603526181,0.6931623889837875,9.126551978431437e-05,1.1009306477160943e-05,3.950015024553802e-05,0.00014577757746916158,2.368746578346782e-05,7.728216498468649e-13,2.951945261063489e-10,2.2540905390101066e-07,1.968008825061224e-08,0.00029093703478906525,6.75768014736403e-07,0.0008282729686692128,4.358175767797777e-08,2.123240620181111e-05,0.00015352214044504897,9.510343620725111e-12,2.824546337106509e-05,2.004960033810269e-08,0.0002410160947061198,5.8622362813125215e-06,0.0007241908932676198,2.5417626467719467e-08,3.005260137047684e-05,1.5976037950820317e-08,9.406717695075149e-11,1.7462188522997586e-09,8.198911802921024e-09,2.990904418037056e-08,3.2172057682368935e-11,3.1051637411422105e-06,1.6701358880205995e-07,1.4554294660061115e-08,2.526840150980366e-09,2.7197030778071557e-13,8.264033803924866e-07,2.468427204840929e-10,5.93891229905432e-12,1.67432889568812e-08,2.3069184506095187e-10,1.594767682853245e-07,7.169222596339814e-10,0.0,8.259032210349453e-08,1.0969934779805217e-05,1.2129037713763019e-06,1.5016462279026348e-05,3.184714676948011e-18,1.7345906184292986e-09,1.755324874553099e-09
0.021052734375,1.2790895363008514,-1281.5664821815965,982.5626590216706,0.33368254182685847,0.01606445410393211,0.13475959628004586,0.07187707397144336,0.05402873738809129,0.018961664066854015,0.00863026624049906,0.6928846779177994,0.00010468059183752664,1.2996942220579286e-05,4.411714526241294e-05,0.00014540797955319004,2.3285163603804208e-05,1.2832035746898584e-12,4.2302232583985614e-10,2.7773228489072816e-07,2.4169870920330833e-08,0.000330585599298577,8.316293578707578e-07,0.0008486684916689985,5.458685426009322e-08,1.974624723162582e-05,0.00015489360991635263,1.4258216888691401e-11,2.983256190320445e-05,2.6594006166036234e-08,0.00025293078521333707,6.749304444362462e-06,0.0007523969721160331,3.325228314024754e-08,3.242829443197562e-05,1.7355438848299393e-08,1.0891064673976544e-10,1.9386951926898803e-09,8.558515487960575e-09,3.094159911540966e-08,3.9851435530290464e-11,3.26841613975753e-06,1.5267817504817628e-07,1.538662079720393e-08,2.59530563204041e-09,3.889487179436686e-13,8.708275169253703e-07,2.2371785319739652e-10,7.945204254162206e-12,1.7793335531406035e-08,2.46364365350369e-10,1.6837535532396322e-07,8.065078248178688e-10,0.0,8.428615457446845e-08,1.159005961220508e-05,1.2639690238798458e-06,1.6063507917920808e-05,5.325781788444905e-18,1.897449229410134e-09,1.918869912723326e-09
0.02105859375,1.3111291082904402,-1298.6845159399406,1006.6935387308444,0.3255284662648617,0.01625197446830101,0.13253034282535806,0.0742543234818534,0.05252710408827426,0.019789389905835737,0.009106708706843825,0.692615637891009,0.00011969755849509102,1.5301156329529862e-05,4.944954175501537e-05,0.00014515269427518976,2.2823555499154147e-05,2.1297698212670062e-12,6.072064300151673e-10,3.4366024377772186e-07,2.9812690549765216e-08,0.00037488776321253366,1.021241656842588e-06,0.0008675948055710737,6.823024691331203e-08,1.840847064323734e-05,0.000155798752579395,2.127746920984717e-11,3.149048606962338e-05,3.53849479261167e-08,0.00026509531311158627,7.756494608410127e-06,0.0007790352744951641,4.345909933046419e-08,3.4959795341714046e-05,1.8878254228484395e-08,1.2629939776058764e-10,2.149466870362674e-09,8.94065603929506e-09,3.197958695295025e-08,4.90581460044465e-11,3.4352493175416613e-06,1.392596365521936e-07,1.625193687458099e-08,2.666034639463822e-09,5.553093559939695e-13,9.168301244400417e-07,2.035809992809612e-10,1.0656424938397027e-11,1.890336363294233e-08,2.6331878698672187e-10,1.7758948991486807e-07,9.093853819088082e-10,0.0,8.623792095434095e-08,1.2196044059815957e-05,1.3042601443886956e-06,1.7163579105634812e-05,8.895692467373527e-18,2.0734697627737554e-09,2.0956162619323743e-09
0.021064453125,1.3435732884622695,-1315.976621939561,1031.1135489605804,0.3176677084623255,0.016437702306409094,0.13025203006430836,0.07665908936914105,0.05099798104059159,0.020636559102655792,0.00960083962545652,0.6923554352853601,0.00013650150341962524,1.7963226549049307e-05,5.5628667901456286e-05,0.0001450514112363806,2.2300758268401292e-05,3.5353208242412944e-12,8.731675255189021e-10,4.269435121400416e-07,3.692728358692921e-08,0.00042416737600860504,1.2509476460632473e-06,0.0008849618977648685,8.51063434261796e-08,1.722210993447161e-05,0.00015622977245080075,3.160969576011894e-11,3.322295721386889e-05,4.721127326633708e-08,0.00027748380532899395,8.891582848499421e-06,0.0008036726607768375,5.6703922508355536e-08,3.764912040188134e-05,2.0564193760591382e-08,1.4680329718964592e-10,2.380206393685027e-09,9.347205794038723e-09,3.302070696425044e-08,6.0048137367819e-11,3.60569382749794e-06,1.2678642820266153e-07,1.7150860671485866e-08,2.7398034828228653e-09,7.916977198677169e-13,9.644368932185067e-07,1.8673979168243621e-10,1.432949619387487e-11,2.0077047654051075e-08,2.8172990055338387e-10,1.8711901398352698e-07,1.0275276288045648e-09,0.0,8.871025557717715e-08,1.2777575642442503e-05,1.3337061762488553e-06,1.8316031379773114e-05,1.4842514490284297e-17,2.263577229805094e-09,2.28649162575373e-09
0.0210703125,1.3763916662640843,-1333.4631296126431,1055.799281313004,0.3100933100354213,0.01662137844049052,0.12792555319163013,0.079089789565603,0.04944235067837232,0.021502609267726895,0.010112891798653198,0.692104220305266,0.00015530137922272304,2.1028945200260535e-05,6.280351279652192e-05,0.00014513005456556294,2.171495282543319e-05,5.870348730176136e-12,1.2577110461416253e-09,5.322586397832091e-07,4.591233866209561e-08,0.00047870803450740626,1.5279157004897788e-06,0.000900692705072504,1.0592709319981649e-07,1.618223514603845e-05,0.0001561810733798372,4.674705911518316e-11,3.503416484572215e-05,6.312346105173931e-08,0.0002900651010919621,1.0159576816366322e-05,0.0008258478444478404,7.380991807212774e-08,4.049621264969807e-05,2.2435938010124773e-08,1.7115948023093832e-10,2.6327622148360466e-09,9.780098938730319e-09,3.406242630327308e-08,7.311415136114958e-11,3.7798029228802316e-06,1.1526424769277635e-07,1.8083994584156192e-08,2.8174070125253487e-09,1.1271634000505836e-12,1.0136741363149496e-06,1.7331856879886185e-10,1.931140085471793e-11,2.131813839169725e-08,3.0180008152706183e-10,1.9696248511104117e-07,1.1631562372302254e-09,0.0,9.190982946739949e-08,1.3322890784096605e-05,1.3530146507609782e-06,1.9519188150088006e-05,2.4734289296607334e-17,2.4687625377978783e-09,2.4924893091964982e-09
0.021076171875,1.4095511401732352,-1351.1645827141285,1080.7253425015267,0.30279841258156986,0.016802703175670706,0.1255520034578764,0.08154468909828948,0.04786139505577778,0.02238685765667436,0.010643076809838798,0.6918621305877636,0.00017633132726512825,2.4549182309211386e-05,7.114204136283364e-05,0.00014540019419277933,2.1064510703491304e-05,9.749458226911679e-12,1.8138701295556572e-09,6.653769896444715e-07,5.7262109073790213e-08,0.0005387349955299482,1.8601278606530743e-06,0.0009147204529055158,1.3153825483091927e-07,1.5278250145643533e-05,0.00015564915773132662,6.880979531708587e-11,3.6928824742505426e-05,8.450605279147049e-08,0.00030280154524929656,1.1561723794365078e-05,0.0008450793175731247,9.5782149452226e-08,4.3498665569436406e-05,2.4519522477930218e-08,2.0032817844200545e-10,2.9091736859129356e-09,1.0241309124081026e-08,3.5101964820266614e-08,8.859047314398717e-11,3.957649944288457e-06,1.0467959460511341e-07,1.905192150364595e-08,2.899640878860846e-09,1.6023611972390334e-12,1.0645687946615726e-06,1.6330849711800598e-10,2.606634153015005e-11,2.2630390176389427e-08,3.2376246362030125e-10,2.071168898986939e-07,1.3187641042217817e-09,0.0,9.597245235859408e-08,1.3818888091858397e-05,1.3636362810891434e-06,2.0770090030683266e-05,4.1152139684255776e-17,2.690089078983027e-09,2.7146745610841163e-09
0.02108203125,1.443015713248021,-1369.1010607062547,1105.8642159651324,0.29577629943911726,0.016981331505988923,0.1231326932270898,0.0840218781534059,0.046256522282397156,0.023288485654664667,0.011191581200649798,0.691629295321008,0.0001998515844721838,2.8580506483389745e-05,8.083261602409694e-05,0.0001458591023324672,2.0348168752865826e-05,1.618857418633093e-11,2.6176088638529816e-09,8.333400046847716e-07,7.158340001928649e-08,0.0006043949004064898,2.2563245458397107e-06,0.000926985965480704,1.6293502622506434e-07,1.4496010229386607e-05,0.00015463266961144082,1.0078383847046854e-10,3.891223104833681e-05,1.1316154395424379e-07,0.00031564741512358076,1.3094519796819191e-05,0.0008608760714412454,1.2383113723409168e-07,4.66514928740318e-05,2.6844737647488527e-08,2.3556826587187336e-10,3.211684563269546e-09,1.0732821109287698e-08,3.613628032332493e-08,1.0685691830956229e-10,4.139325782765184e-06,9.500336563735913e-08,2.0055199962634866e-08,2.987285447628458e-09,2.273833665361306e-12,1.117148413216931e-06,1.566274828030837e-10,3.5208414975244193e-11,2.401746642609001e-08,3.4788414225311325e-10,2.1757730197373293e-07,1.497137832523274e-09,0.0,1.0096302499939587e-07,1.4251369335696373e-05,1.3676267476968203e-06,2.2064226582828598e-05,6.832013460902227e-17,2.9287002039293293e-09,2.9541916154953455e-09
0.021087890625,1.4767463071072164,-1387.2911669361256,1131.186141636536,0.28902042662498506,0.017156868208022712,0.120669181698494,0.0865192497731639,0.044629393005021334,0.024206522014676865,0.011758562200769847,0.6914058398051804,0.00022614887959477106,3.318585561611683e-05,9.208550238262818e-05,0.00014649037276605044,1.9565259083550735e-05,2.685899749691379e-11,3.776967385776262e-09,1.0446289641670598e-06,8.96132205687257e-08,0.000675733655583217,2.7258965453100802e-06,0.0009374352744622138,2.0127554385708868e-07,1.3819559733341373e-05,0.00015313257220687598,1.4683443839153368e-10,4.099029360763786e-05,1.5140255480863257e-07,0.00032854693807831943,1.4748798130793486e-05,0.0008727511944851821,1.5939316115719177e-07,4.9946923035297066e-05,2.9445531551296142e-08,2.785392657398994e-10,3.5427541498181734e-09,1.1256595578143269e-08,3.716205457070039e-08,1.2834257125419217e-10,4.3249365457405785e-06,8.619433294384815e-08,2.109435843118083e-08,3.0810919002158982e-09,3.2196707657089892e-12,1.1714410790274671e-06,1.5318052101394773e-10,4.753939918346477e-11,2.5482820427807185e-08,3.744692992685019e-10,2.2833647934787898e-07,1.7013798540475613e-09,0.0,1.0688316705459452e-07,1.4605431308470037e-05,1.3674202423925741e-06,2.3395262122396128e-05,1.1310362212112307e-16,3.1858276196641193e-09,3.2122714836412032e-09
0.021093749999999998,1.5107006013535302,-1405.7505750689252,1156.6590192932833,0.28252444416490996,0.017328862949533723,0.11816330085836486,0.08903447774177421,0.04298194620961792,0.0251398249987901,0.012344143037135004,0.6911918903563585,0.00025553619638517727,3.8435248657344166e-05,0.00010513442183667383,0.00014726500658547158,1.8715996731124817e-05,4.449371513160693e-11,5.444333783754539e-09,1.3093122592369482e-06,1.1223597567436613e-07,0.0007526730679057865,3.278716058576052e-06,0.0009460177453356796,2.478901816725092e-07,1.3232414714369035e-05,0.00015115243871885258,2.1271397023951644e-10,4.3169547463538105e-05,2.0214566736730522e-07,0.0003414318979455503,1.6508985552684356e-05,0.0008802382308330295,2.0414441235298745e-07,5.3374178908765475e-05,3.23603955888941e-08,3.314384109638499e-10,3.905065009756709e-09,1.1814526267248467e-08,3.817568047088752e-08,1.5352893380880524e-10,4.514601522061121e-06,7.820239239207136e-08,2.21698886990853e-08,3.1817708496821063e-09,4.546890934311798e-12,1.2274753042597868e-06,1.5291367858156306e-10,6.409029865936628e-11,2.7029548532852793e-08,4.0386211252613316e-10,2.393843980635401e-07,1.9349293808709957e-09,0.0,1.1368152791461568e-07,1.4866022092596866e-05,1.3655508558820713e-06,2.475477143540846e-05,1.8657246553872203e-16,3.4628007495912776e-09,3.490240478637819e-09
0.021099609374999995,1.5448329055654177,-1424.4900005260845,1182.2483407335328,0.2762822090074453,0.017496805585123988,0.11561718110257634,0.09156499531408802,0.041316423489655536,0.026087063661528992,0.012948407875776453,0.6909875794058014,0.0002883517611676542,4.4406529302905916e-05,0.00012023810076798098,0.0001481428657409818,1.78018199926201e-05,7.352940362131904e-11,7.832602203359009e-09,1.6391478115561352e-06,1.4049858173147919e-07,0.0008349871333449789,3.924901038455913e-06,0.0009526848355345856,3.042839969579506e-07,1.2718417937681383e-05,0.00014869882879222265,3.0628399743103694e-10,4.545711566945602e-05,2.689958710587067e-07,0.000354218890791259,1.8352615042053758e-05,0.000882909935136237,2.6000548990213896e-07,5.691919595889279e-05,3.563270688685657e-08,3.971833902360552e-10,4.3015260027617084e-09,1.2408388593417061e-08,3.9173251095430755e-08,1.8295216701909786e-10,4.708451503542993e-06,7.09715036739416e-08,2.3282238295787835e-08,3.289983615624435e-09,6.400927388774302e-12,1.285279823084903e-06,1.5585839685762628e-10,8.61640266729961e-11,2.8660213625654095e-08,4.364492842849669e-10,2.507077216455599e-07,2.2015810731784702e-09,0.0,1.2126338756936228e-07,1.5018659783988865e-05,1.3643707068426157e-06,2.6132005149560415e-05,3.0641593069458493e-16,3.7610570394921995e-09,3.789529395319557e-09
0.021105468749999995,1.5790940708246444,-1443.5124406204134,1207.9171555356215,0.27028779069135306,0.01766012186006203,0.11303327582698326,0.09410797554224809,0.039635390793330484,0.027046698621315594,0.013571396480128933,0.6907930505884496,0.00032495710472213506,5.1186132565105026e-05,0.00013768175323626737,0.00014907440092291386,1.682576766712715e-05,1.211068771621116e-10,1.123598600575751e-08,2.047612905706062e-06,1.7562133144116074e-07,0.0009222792051313674,4.674510742457723e-06,0.0009573895189759874,3.7212914070137196e-07,1.2262251521395195e-05,0.00014578171738777892,4.381724425717542e-10,4.786059948910453e-05,3.563054738903085e-07,0.00036680637412020125,2.0250176004950788e-05,0.0008803987771705396,3.2913227221893236e-07,6.056424291766568e-05,3.931099098581421e-08,4.796534374148979e-10,4.735269186420131e-09,1.3039779088377944e-08,4.015055125078612e-08,2.1720406495680501e-10,4.906627484297793e-06,6.444227343320022e-08,2.4431801921725202e-08,3.4063361173758685e-09,8.97762389644621e-12,1.344883253570305e-06,1.6216592287818716e-10,1.1537509340168277e-10,3.037663781685596e-08,4.726619923162124e-10,2.6228920946565503e-07,2.50549995307311e-09,0.0,1.2949777244340227e-07,1.5050290944013586e-05,1.3658130947088867e-06,2.751370774467558e-05,5.006176687487763e-16,4.082153106549923e-09,4.111683176808707e-09
0.021111328124999995,1.6134314473437852,-1462.8095107419515,1233.6260744097895,0.26453547090561286,0.01781816979488738,0.11041438413338157,0.09666031405598184,0.03794175652984085,0.02801696278824342,0.014213098702345314,0.6906084635511571,0.00036573405540369914,5.8869865583608954e-05,0.00015777842093660262,0.00015000256945712495,1.579286395448645e-05,1.986056788245813e-10,1.605614871076414e-08,2.5498290469093113e-06,2.1900174473650758e-07,0.0010139615897742694,5.537174967879109e-06,0.0009600863581238831,4.532436661450549e-07,1.1849710909783754e-05,0.00014241493962017184,6.225855007979449e-10,5.03878622020658e-05,4.6918639679961317e-07,0.00037907175196373784,2.2165366047166843e-05,0.0008724182544732742,4.138890081063217e-07,6.428743624802431e-05,4.3449056545566674e-08,5.840030634756291e-10,5.209638934178436e-09,1.3710045165555418e-08,4.1103052506320255e-08,2.5693136869187653e-10,5.109279724706237e-06,5.855415635828747e-08,2.5618911902214934e-08,3.5313751694183105e-09,1.2538131283393648e-11,1.4063135543564419e-06,1.7213362652061914e-10,1.5368059112639828e-10,3.217966486178054e-08,5.129770382027952e-10,2.7410707175702656e-07,2.851230666983688e-09,0.0,1.38221407441995e-07,1.4950241741016081e-05,1.3712349588547715e-06,2.8884013292637326e-05,8.129563586675376e-16,4.42777649192984e-09,4.458370769166755e-09
0.021117187499999995,1.6477888942023384,-1482.356702639637,1259.3333132344476,0.2590197380251356,0.01797023707349201,0.10776367065698052,0.09921861524193537,0.03623878479511974,0.028995842650009505,0.014873448956512068,0.6904339981527702,0.0004110805416826733,6.75636942232682e-05,0.00018087007922302668,0.00015086486976069536,1.471046683797e-05,3.2395623589569926e-10,2.2834027921284242e-08,3.1623463762039387e-06,2.722080831995917e-07,0.0011092393960127588,6.521664475387286e-06,0.0009607321689388406,5.495530480868586e-07,1.146783509434229e-05,0.00013861661257315433,8.782892467781833e-10,5.304666522046579e-05,6.13451192853735e-07,0.00039086883902100534,2.4055785201595413e-05,0.0008587837927059795,5.167996951624287e-07,6.806217824689709e-05,4.810593855767993e-08,7.170633809536535e-10,5.728171422616464e-09,1.442020507686251e-08,4.202591272972199e-08,3.0283301815747916e-10,5.316567133460243e-06,5.324726833988707e-08,2.6843827730571823e-08,3.6655867970256845e-09,1.7427031828544398e-11,1.4695971804147031e-06,1.862254629499321e-10,2.0339539037405702e-10,3.406889482877818e-08,5.579169387150717e-10,2.861342846473822e-07,3.243698713009761e-09,0.0,1.4723959660694625e-07,1.471119004819057e-05,1.3813509637118949e-06,3.0224444567902606e-05,1.311089547114531e-15,4.799757573671665e-09,4.831394683934491e-09
0.021123046874999996,1.6821068466247504,-1502.1074176000218,1284.9947799381953,0.2537352776094121,0.0181155398011862,0.10508468140193575,0.10177918283598118,0.03453010238499554,0.029981060857187835,0.015552320851754495,0.6902698576858723,0.0004614051162327577,7.738452616384569e-05,0.0002073283999540795,0.00015159543045586036,1.3588521869611525e-05,5.250537631431575e-10,3.228718151148734e-08,3.902751785263737e-06,3.369587674973106e-07,0.0012071006450244937,7.635414967655933e-06,0.0009592871969133536,6.630309994835518e-07,1.1104965969877623e-05,0.00013440949350502116,1.22976563670175e-09,5.584410997675423e-05,7.954574257872415e-07,0.00040202613356186853,2.5874086099843448e-05,0.0008394317878195544,6.404745511576562e-07,7.185658779845874e-05,5.334556791287269e-08,8.878447338982882e-10,6.294562471811764e-09,1.5170858384811427e-08,4.29139813304332e-08,3.556549546538278e-10,5.528656887914069e-06,4.846382108847008e-08,2.8106724844821847e-08,3.809396037546999e-09,2.4093882319806558e-11,1.5347578122473772e-06,2.0508804851800293e-10,2.6718361162203946e-10,3.60423960121228e-08,6.08048678477804e-10,2.983378850748453e-07,3.6882007155993008e-09,0.0,1.563248668188801e-07,1.4330065944673567e-05,1.3962498410733509e-06,3.151403980080039e-05,2.0981955432791454e-15,5.200080903535404e-09,5.232699544495621e-09
